station,train_no,destination,expected_arr,time_to_station,tfl_status,time
EPY,074,Edgware Road,2026-07-21T15:53:34Z,26,Good Service,2026-07-21 15:53:48.584090+00:00
PYB,045,Edgware Road,2026-07-21T15:58:29Z,344,Good Service,2026-07-21 15:53:48.670393+00:00
PYB,074,Edgware Road,2026-07-21T15:55:29Z,164,Good Service,2026-07-21 15:53:48.672724+00:00
PSG,045,Edgware Road,2026-07-21T16:00:28Z,439,Good Service,2026-07-21 15:53:49.494647+00:00
PSG,055,Edgware Road,2026-07-21T15:53:28Z,19,Good Service,2026-07-21 15:53:49.497715+00:00
PSG,074,Edgware Road,2026-07-21T15:57:28Z,259,Good Service,2026-07-21 15:53:49.500036+00:00
FBY,045,Edgware Road,2026-07-21T16:03:29Z,643,Good Service,2026-07-21 15:53:49.589210+00:00
FBY,055,Edgware Road,2026-07-21T15:55:28Z,162,Good Service,2026-07-21 15:53:49.591501+00:00
FBY,074,Edgware Road,2026-07-21T16:00:28Z,462,Good Service,2026-07-21 15:53:49.593492+00:00
SFS,045,Edgware Road,2026-07-21T15:53:58Z,50,Good Service,2026-07-21 15:54:10.886125+00:00
EPY,045,Edgware Road,2026-07-21T15:55:59Z,193,Good Service,2026-07-21 15:54:10.985923+00:00
EPY,074,Edgware Road,2026-07-21T15:52:59Z,13,Good Service,2026-07-21 15:54:10.988328+00:00
PYB,045,Edgware Road,2026-07-21T15:58:29Z,298,Good Service,2026-07-21 15:54:11.159410+00:00
PYB,073,Edgware Road,2026-07-21T16:02:29Z,538,Good Service,2026-07-21 15:54:11.162343+00:00
PYB,074,Edgware Road,2026-07-21T15:55:59Z,148,Good Service,2026-07-21 15:54:11.165888+00:00
PSG,045,Edgware Road,2026-07-21T16:00:28Z,439,Good Service,2026-07-21 15:54:11.261580+00:00
PSG,055,Edgware Road,2026-07-21T15:53:28Z,19,Good Service,2026-07-21 15:54:11.264860+00:00
PSG,074,Edgware Road,2026-07-21T15:57:28Z,259,Good Service,2026-07-21 15:54:11.266774+00:00
FBY,045,Edgware Road,2026-07-21T16:03:30Z,598,Good Service,2026-07-21 15:54:12.633342+00:00
FBY,055,Edgware Road,2026-07-21T15:56:00Z,148,Good Service,2026-07-21 15:54:12.636354+00:00
FBY,073,Edgware Road,2026-07-21T16:07:30Z,838,Good Service,2026-07-21 15:54:12.638573+00:00
FBY,074,Edgware Road,2026-07-21T16:00:30Z,418,Good Service,2026-07-21 15:54:12.640609+00:00
WIP,073,Edgware Road,2026-07-21T15:56:00Z,125,Good Service,2026-07-21 15:54:34.877974+00:00
SFS,045,Edgware Road,2026-07-21T15:54:00Z,5,Good Service,2026-07-21 15:54:35.298583+00:00
SFS,073,Edgware Road,2026-07-21T15:58:00Z,245,Good Service,2026-07-21 15:54:35.301028+00:00
EPY,045,Edgware Road,2026-07-21T15:57:00Z,185,Good Service,2026-07-21 15:54:35.405206+00:00
EPY,073,Edgware Road,2026-07-21T16:00:30Z,395,Good Service,2026-07-21 15:54:35.408707+00:00
PYB,045,Edgware Road,2026-07-21T15:58:29Z,274,Good Service,2026-07-21 15:54:35.532786+00:00
PYB,073,Edgware Road,2026-07-21T16:02:29Z,514,Good Service,2026-07-21 15:54:35.535326+00:00
PYB,074,Edgware Road,2026-07-21T15:55:59Z,124,Good Service,2026-07-21 15:54:35.537964+00:00
PSG,045,Edgware Road,2026-07-21T16:01:30Z,454,Good Service,2026-07-21 15:54:35.914430+00:00
PSG,073,Edgware Road,2026-07-21T16:05:30Z,694,Good Service,2026-07-21 15:54:35.917700+00:00
PSG,074,Edgware Road,2026-07-21T15:58:30Z,274,Good Service,2026-07-21 15:54:35.920753+00:00
FBY,045,Edgware Road,2026-07-21T16:03:30Z,598,Good Service,2026-07-21 15:54:36.015339+00:00
FBY,055,Edgware Road,2026-07-21T15:56:00Z,148,Good Service,2026-07-21 15:54:36.018902+00:00
FBY,073,Edgware Road,2026-07-21T16:07:30Z,838,Good Service,2026-07-21 15:54:36.020723+00:00
FBY,074,Edgware Road,2026-07-21T16:00:30Z,418,Good Service,2026-07-21 15:54:36.022348+00:00
WIP,073,Edgware Road,2026-07-21T15:56:00Z,103,Good Service,2026-07-21 15:54:57.701278+00:00
SFS,073,Edgware Road,2026-07-21T15:58:00Z,222,Good Service,2026-07-21 15:54:58.412291+00:00
EPY,045,Edgware Road,2026-07-21T15:57:02Z,164,Good Service,2026-07-21 15:54:58.522537+00:00
EPY,073,Edgware Road,2026-07-21T16:01:32Z,434,Good Service,2026-07-21 15:54:58.525959+00:00
PYB,045,Edgware Road,2026-07-21T15:58:29Z,274,Good Service,2026-07-21 15:54:58.616348+00:00
PYB,073,Edgware Road,2026-07-21T16:02:29Z,514,Good Service,2026-07-21 15:54:58.618744+00:00
PYB,074,Edgware Road,2026-07-21T15:55:59Z,124,Good Service,2026-07-21 15:54:58.621658+00:00
PSG,045,Edgware Road,2026-07-21T16:01:30Z,431,Good Service,2026-07-21 15:54:58.728063+00:00
PSG,073,Edgware Road,2026-07-21T16:05:30Z,671,Good Service,2026-07-21 15:54:58.730783+00:00
PSG,074,Edgware Road,2026-07-21T15:58:30Z,251,Good Service,2026-07-21 15:54:58.733615+00:00
FBY,045,Edgware Road,2026-07-21T16:04:31Z,613,Good Service,2026-07-21 15:54:58.885513+00:00
FBY,055,Edgware Road,2026-07-21T15:56:02Z,104,Good Service,2026-07-21 15:54:58.887844+00:00
FBY,073,Edgware Road,2026-07-21T16:08:31Z,853,Good Service,2026-07-21 15:54:58.889528+00:00
FBY,074,Edgware Road,2026-07-21T16:00:32Z,374,Good Service,2026-07-21 15:54:58.893497+00:00
WIP,073,Edgware Road,2026-07-21T15:56:00Z,80,Good Service,2026-07-21 15:55:19.763170+00:00
SFS,073,Edgware Road,2026-07-21T15:58:00Z,222,Good Service,2026-07-21 15:55:19.898240+00:00
EPY,045,Edgware Road,2026-07-21T15:57:02Z,142,Good Service,2026-07-21 15:55:20.016589+00:00
EPY,073,Edgware Road,2026-07-21T16:01:32Z,412,Good Service,2026-07-21 15:55:20.018637+00:00
PYB,045,Edgware Road,2026-07-21T15:58:29Z,274,Good Service,2026-07-21 15:55:20.113610+00:00
PYB,073,Edgware Road,2026-07-21T16:02:29Z,514,Good Service,2026-07-21 15:55:20.117896+00:00
PYB,074,Edgware Road,2026-07-21T15:55:59Z,124,Good Service,2026-07-21 15:55:20.119944+00:00
PSG,045,Edgware Road,2026-07-21T16:01:30Z,431,Good Service,2026-07-21 15:55:20.225050+00:00
PSG,073,Edgware Road,2026-07-21T16:05:30Z,671,Good Service,2026-07-21 15:55:20.228674+00:00
PSG,074,Edgware Road,2026-07-21T15:58:30Z,251,Good Service,2026-07-21 15:55:20.231048+00:00
FBY,045,Edgware Road,2026-07-21T16:04:31Z,591,Good Service,2026-07-21 15:55:20.377108+00:00
FBY,055,Edgware Road,2026-07-21T15:56:02Z,82,Good Service,2026-07-21 15:55:20.379746+00:00
FBY,073,Edgware Road,2026-07-21T16:08:31Z,831,Good Service,2026-07-21 15:55:20.381950+00:00
FBY,074,Edgware Road,2026-07-21T16:00:32Z,352,Good Service,2026-07-21 15:55:20.383923+00:00
WIP,073,Edgware Road,2026-07-21T15:56:00Z,103,Good Service,2026-07-21 15:55:41.340297+00:00
SFS,073,Edgware Road,2026-07-21T15:58:00Z,222,Good Service,2026-07-21 15:55:41.437477+00:00
EPY,045,Edgware Road,2026-07-21T15:57:02Z,121,Good Service,2026-07-21 15:55:41.545672+00:00
EPY,073,Edgware Road,2026-07-21T16:01:32Z,391,Good Service,2026-07-21 15:55:41.548071+00:00
PYB,045,Edgware Road,2026-07-21T15:59:32Z,270,Good Service,2026-07-21 15:55:41.692638+00:00
PYB,073,Edgware Road,2026-07-21T16:03:32Z,510,Good Service,2026-07-21 15:55:41.695489+00:00
PYB,074,Edgware Road,2026-07-21T15:56:01Z,59,Good Service,2026-07-21 15:55:41.697295+00:00
PSG,045,Edgware Road,2026-07-21T16:01:30Z,431,Good Service,2026-07-21 15:55:41.793287+00:00
PSG,073,Edgware Road,2026-07-21T16:05:30Z,671,Good Service,2026-07-21 15:55:41.796151+00:00
PSG,074,Edgware Road,2026-07-21T15:58:30Z,251,Good Service,2026-07-21 15:55:41.799002+00:00
FBY,045,Edgware Road,2026-07-21T16:04:31Z,591,Good Service,2026-07-21 15:55:41.893752+00:00
FBY,055,Edgware Road,2026-07-21T15:56:02Z,82,Good Service,2026-07-21 15:55:41.896238+00:00
FBY,073,Edgware Road,2026-07-21T16:08:31Z,831,Good Service,2026-07-21 15:55:41.898166+00:00
FBY,074,Edgware Road,2026-07-21T16:00:32Z,352,Good Service,2026-07-21 15:55:41.900624+00:00
WIP,073,Edgware Road,2026-07-21T15:56:00Z,80,Good Service,2026-07-21 15:56:03.303957+00:00
SFS,073,Edgware Road,2026-07-21T15:59:01Z,217,Good Service,2026-07-21 15:56:03.914792+00:00
EPY,045,Edgware Road,2026-07-21T15:57:02Z,121,Good Service,2026-07-21 15:56:04.043174+00:00
EPY,073,Edgware Road,2026-07-21T16:01:32Z,391,Good Service,2026-07-21 15:56:04.047304+00:00
PYB,045,Edgware Road,2026-07-21T15:59:32Z,270,Good Service,2026-07-21 15:56:04.176728+00:00
PYB,073,Edgware Road,2026-07-21T16:03:32Z,510,Good Service,2026-07-21 15:56:04.179245+00:00
PYB,074,Edgware Road,2026-07-21T15:56:01Z,59,Good Service,2026-07-21 15:56:04.181892+00:00
PSG,045,Edgware Road,2026-07-21T16:01:31Z,367,Good Service,2026-07-21 15:56:04.574825+00:00
PSG,073,Edgware Road,2026-07-21T16:06:31Z,667,Good Service,2026-07-21 15:56:04.577751+00:00
PSG,074,Edgware Road,2026-07-21T15:58:31Z,187,Good Service,2026-07-21 15:56:04.579523+00:00
FBY,045,Edgware Road,2026-07-21T16:03:29Z,484,Good Service,2026-07-21 15:56:05.209306+00:00
FBY,055,Edgware Road,2026-07-21T15:55:42Z,17,Good Service,2026-07-21 15:56:05.212936+00:00
FBY,073,Edgware Road,2026-07-21T16:07:29Z,724,Good Service,2026-07-21 15:56:05.215633+00:00
FBY,074,Edgware Road,2026-07-21T16:00:28Z,303,Good Service,2026-07-21 15:56:05.218045+00:00
WIP,073,Edgware Road,2026-07-21T15:57:02Z,73,Good Service,2026-07-21 15:56:29.267944+00:00
SFS,073,Edgware Road,2026-07-21T15:59:01Z,217,Good Service,2026-07-21 15:56:29.373333+00:00
EPY,045,Edgware Road,2026-07-21T15:56:59Z,70,Good Service,2026-07-21 15:56:29.481245+00:00
EPY,073,Edgware Road,2026-07-21T16:00:59Z,310,Good Service,2026-07-21 15:56:29.484578+00:00
PYB,045,Edgware Road,2026-07-21T15:58:59Z,190,Good Service,2026-07-21 15:56:29.667591+00:00
PYB,073,Edgware Road,2026-07-21T16:02:29Z,400,Good Service,2026-07-21 15:56:29.672080+00:00
PYB,074,Edgware Road,2026-07-21T15:56:00Z,11,Good Service,2026-07-21 15:56:29.675050+00:00
PSG,045,Edgware Road,2026-07-21T16:01:28Z,339,Good Service,2026-07-21 15:56:29.825677+00:00
PSG,073,Edgware Road,2026-07-21T16:05:28Z,579,Good Service,2026-07-21 15:56:29.828840+00:00
PSG,074,Edgware Road,2026-07-21T15:57:59Z,130,Good Service,2026-07-21 15:56:29.830966+00:00
FBY,045,Edgware Road,2026-07-21T16:03:29Z,459,Good Service,2026-07-21 15:56:30.145743+00:00
FBY,073,Edgware Road,2026-07-21T16:07:29Z,699,Good Service,2026-07-21 15:56:30.147863+00:00
FBY,074,Edgware Road,2026-07-21T16:00:28Z,278,Good Service,2026-07-21 15:56:30.150484+00:00
WIP,073,Edgware Road,2026-07-21T15:57:02Z,73,Good Service,2026-07-21 15:56:51.020265+00:00
SFS,073,Edgware Road,2026-07-21T15:57:58Z,106,Good Service,2026-07-21 15:56:52.092629+00:00
EPY,045,Edgware Road,2026-07-21T15:56:40Z,27,Good Service,2026-07-21 15:56:53.702865+00:00
EPY,073,Edgware Road,2026-07-21T16:02:09Z,356,Good Service,2026-07-21 15:56:53.705063+00:00
PYB,045,Edgware Road,2026-07-21T15:58:59Z,166,Good Service,2026-07-21 15:56:53.809601+00:00
PYB,073,Edgware Road,2026-07-21T16:02:29Z,376,Good Service,2026-07-21 15:56:53.811611+00:00
PSG,045,Edgware Road,2026-07-21T16:01:28Z,314,Good Service,2026-07-21 15:56:53.965427+00:00
PSG,073,Edgware Road,2026-07-21T16:05:28Z,554,Good Service,2026-07-21 15:56:53.968385+00:00
PSG,074,Edgware Road,2026-07-21T15:57:59Z,105,Good Service,2026-07-21 15:56:53.969973+00:00
FBY,045,Edgware Road,2026-07-21T16:03:29Z,459,Good Service,2026-07-21 15:56:54.058236+00:00
FBY,073,Edgware Road,2026-07-21T16:07:29Z,699,Good Service,2026-07-21 15:56:54.061322+00:00
FBY,074,Edgware Road,2026-07-21T16:00:28Z,278,Good Service,2026-07-21 15:56:54.063157+00:00
WIP,073,Edgware Road,2026-07-21T15:57:02Z,73,Good Service,2026-07-21 15:57:15.791738+00:00
SFS,073,Edgware Road,2026-07-21T15:59:09Z,153,Good Service,2026-07-21 15:57:15.905562+00:00
EPY,045,Edgware Road,2026-07-21T15:56:59Z,70,Good Service,2026-07-21 15:57:15.995132+00:00
EPY,073,Edgware Road,2026-07-21T16:00:59Z,310,Good Service,2026-07-21 15:57:15.999215+00:00
PYB,045,Edgware Road,2026-07-21T15:58:59Z,190,Good Service,2026-07-21 15:57:16.098644+00:00
PYB,073,Edgware Road,2026-07-21T16:02:29Z,400,Good Service,2026-07-21 15:57:16.100808+00:00
PYB,074,Edgware Road,2026-07-21T15:56:00Z,11,Good Service,2026-07-21 15:57:16.103187+00:00
PSG,045,Edgware Road,2026-07-21T16:01:40Z,304,Good Service,2026-07-21 15:57:16.204809+00:00
PSG,073,Edgware Road,2026-07-21T16:06:40Z,604,Good Service,2026-07-21 15:57:16.207357+00:00
PSG,074,Edgware Road,2026-07-21T15:57:40Z,64,Good Service,2026-07-21 15:57:16.209623+00:00
FBY,045,Edgware Road,2026-07-21T16:03:40Z,423,Good Service,2026-07-21 15:57:17.002638+00:00
FBY,073,Edgware Road,2026-07-21T16:08:40Z,723,Good Service,2026-07-21 15:57:17.004927+00:00
FBY,074,Edgware Road,2026-07-21T16:00:09Z,212,Good Service,2026-07-21 15:57:17.007149+00:00
WIP,073,Edgware Road,2026-07-21T15:57:17Z,15,Good Service,2026-07-21 15:57:42.068989+00:00
SFS,073,Edgware Road,2026-07-21T15:59:09Z,127,Good Service,2026-07-21 15:57:42.171964+00:00
EPY,073,Edgware Road,2026-07-21T16:02:09Z,307,Good Service,2026-07-21 15:57:42.270898+00:00
PYB,045,Edgware Road,2026-07-21T15:59:10Z,128,Good Service,2026-07-21 15:57:42.394603+00:00
PYB,073,Edgware Road,2026-07-21T16:03:40Z,398,Good Service,2026-07-21 15:57:42.397719+00:00
PSG,045,Edgware Road,2026-07-21T16:01:40Z,304,Good Service,2026-07-21 15:57:42.496646+00:00
PSG,073,Edgware Road,2026-07-21T16:06:40Z,604,Good Service,2026-07-21 15:57:42.500949+00:00
PSG,074,Edgware Road,2026-07-21T15:57:40Z,64,Good Service,2026-07-21 15:57:42.503083+00:00
FBY,045,Edgware Road,2026-07-21T16:03:40Z,398,Good Service,2026-07-21 15:57:42.609835+00:00
FBY,073,Edgware Road,2026-07-21T16:08:40Z,698,Good Service,2026-07-21 15:57:42.613029+00:00
FBY,074,Edgware Road,2026-07-21T16:00:09Z,187,Good Service,2026-07-21 15:57:42.615899+00:00
SFS,073,Edgware Road,2026-07-21T15:59:09Z,153,Good Service,2026-07-21 15:58:07.211955+00:00
EPY,073,Edgware Road,2026-07-21T16:02:09Z,282,Good Service,2026-07-21 15:58:07.302262+00:00
PYB,045,Edgware Road,2026-07-21T15:59:10Z,103,Good Service,2026-07-21 15:58:07.406052+00:00
PYB,073,Edgware Road,2026-07-21T16:03:40Z,373,Good Service,2026-07-21 15:58:07.409833+00:00
PSG,045,Edgware Road,2026-07-21T16:01:40Z,253,Good Service,2026-07-21 15:58:07.513326+00:00
PSG,073,Edgware Road,2026-07-21T16:06:40Z,553,Good Service,2026-07-21 15:58:07.517177+00:00
PSG,074,Edgware Road,2026-07-21T15:57:40Z,13,Good Service,2026-07-21 15:58:07.519024+00:00
FBY,045,Edgware Road,2026-07-21T16:03:40Z,398,Good Service,2026-07-21 15:58:07.614993+00:00
FBY,073,Edgware Road,2026-07-21T16:08:40Z,698,Good Service,2026-07-21 15:58:07.618450+00:00
FBY,074,Edgware Road,2026-07-21T16:00:09Z,187,Good Service,2026-07-21 15:58:07.620778+00:00
WIP,073,Edgware Road,2026-07-21T15:57:17Z,15,Good Service,2026-07-21 15:58:29.690435+00:00
SFS,073,Edgware Road,2026-07-21T15:59:09Z,127,Good Service,2026-07-21 15:58:29.791822+00:00
EPY,073,Edgware Road,2026-07-21T16:02:09Z,307,Good Service,2026-07-21 15:58:29.891024+00:00
PYB,045,Edgware Road,2026-07-21T15:59:10Z,128,Good Service,2026-07-21 15:58:29.990759+00:00
PYB,073,Edgware Road,2026-07-21T16:03:40Z,398,Good Service,2026-07-21 15:58:29.993556+00:00
PSG,045,Edgware Road,2026-07-21T16:01:40Z,229,Good Service,2026-07-21 15:58:31.476312+00:00
PSG,073,Edgware Road,2026-07-21T16:06:40Z,529,Good Service,2026-07-21 15:58:31.478899+00:00
FBY,045,Edgware Road,2026-07-21T16:03:40Z,349,Good Service,2026-07-21 15:58:31.815102+00:00
FBY,073,Edgware Road,2026-07-21T16:08:40Z,649,Good Service,2026-07-21 15:58:31.818342+00:00
FBY,074,Edgware Road,2026-07-21T16:00:09Z,138,Good Service,2026-07-21 15:58:31.820953+00:00
SFS,046,Edgware Road,2026-07-21T16:01:49Z,214,Good Service,2026-07-21 15:58:55.631129+00:00
SFS,073,Edgware Road,2026-07-21T15:58:49Z,34,Good Service,2026-07-21 15:58:55.634220+00:00
EPY,046,Edgware Road,2026-07-21T16:03:19Z,304,Good Service,2026-07-21 15:58:55.741214+00:00
EPY,073,Edgware Road,2026-07-21T16:01:49Z,214,Good Service,2026-07-21 15:58:55.744273+00:00
